Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,OwnerUserId,OwnerDisplayName,ClosedDate,IsClosed,Tags
"69270","2","","14432","2008-09-16 03:54:32","10882","Bill Wert","","0",""
"69274","2","","68993","2008-09-16 03:55:29","6043","Allen","","0",""
"69275","1","74815","","2008-09-16 03:55:45","165305","","2018-09-14 13:32:00","1","<asp.net><api><visualization><graph-theory>"
"69277","1","69985","","2008-09-16 03:55:58","5056","George Mauer","","0","<c#><.net><rhino-mocks>"
"69279","2","","69262","2008-09-16 03:56:07","6380","Scott Hanselman","","0",""
"69280","2","","68843","2008-09-16 03:56:12","414441","","","0",""
"69281","1","69335","","2008-09-16 03:56:14","6992","Nano Taboada","","0","<c><eclipse><eclipse-cdt><ganymede>"
"69284","2","","69262","2008-09-16 03:57:08","9021","nickf","","0",""
"69285","2","","69275","2008-09-16 03:57:33","9706","Allan Wind","","0",""
"69287","2","","69262","2008-09-16 03:58:09","6084","abigblackman","","0",""
"69288","2","","63687","2008-09-16 03:58:19","10973","Kevin Day","","0",""
"69289","2","","69209","2008-09-16 03:58:23","11012","Paul","","0",""
"69293","2","","69262","2008-09-16 03:59:19","9307","Hugh Buchanan","","0",""
"69295","2","","66635","2008-09-16 03:59:41","9887","Bill","","0",""
"69296","1","69407","","2008-09-16 03:59:47","2281","Nic Strong","","0","<c#><xml-serialization>"
"69298","2","","69281","2008-09-16 04:00:21","2598","jjnguy","","0",""
"69299","2","","69107","2008-09-16 04:00:41","10427","","","0",""
"69301","2","","69275","2008-09-16 04:02:21","700","Brian","","0",""
"69303","2","","68711","2008-09-16 04:03:45","11023","Garrett Albright","","0",""
"69304","2","","62650","2008-09-16 04:03:49","10973","Kevin Day","","0",""
"69305","2","","69115","2008-09-16 04:04:23","2948","Antti Syk&#228;ri","","0",""
"69306","2","","69209","2008-09-16 04:06:00","1323","Ben Combee","","0",""
"69307","2","","67831","2008-09-16 04:06:34","6380","Scott Hanselman","","0",""
"69309","1","","","2008-09-16 04:06:46","11019","","","0","<encryption><crystal-reports><business-objects>"
"69311","2","","17","2008-09-16 04:07:09","10117","","","0",""
"69313","2","","69250","2008-09-16 04:07:18","3631","Rob Walker","","0",""
"69314","2","","67980","2008-09-16 04:07:28","7199","alexei.vidmich","","0",""
"69315","2","","69296","2008-09-16 04:07:31","5557","Craig Eddy","","0",""
"69316","1","","","2008-09-16 04:07:42","","Bob","2021-04-20 16:42:45","1","<serialization><protocol-buffers><thrift>"
"69317","2","","63646","2008-09-16 04:07:51","11013","Greg","","0",""
"69318","2","","69250","2008-09-16 04:08:01","10468","DarenW","","0",""
"69319","2","","65673","2008-09-16 04:08:26","6380","Scott Hanselman","","0",""
"69320","2","","57587","2008-09-16 04:08:52","10200","Dodi","","0",""
"69321","2","","69209","2008-09-16 04:09:15","7705","charles graham","","0",""
"69322","2","","68821","2008-09-16 04:09:36","188","Matthew Schinckel","","0",""
"69328","2","","69262","2008-09-16 04:11:42","1559","Scott Dorman","","0",""
"69329","2","","31834","2008-09-16 04:12:00","10943","D.J. Capelis","","0",""
"69330","1","69389","","2008-09-16 04:13:14","5056","George Mauer","","0","<php><debugging><zend-studio><zend-debugger>"
"69332","1","69416","","2008-09-16 04:13:53","8206","eliben","","0","<windows><sysadmin><process-management>"
"69333","2","","69209","2008-09-16 04:14:01","","Mikhail Tatarnikov","","0",""
"69335","2","","69281","2008-09-16 04:14:34","9815","Daniel Spiewak","","0",""
"69338","2","","69128","2008-09-16 04:15:05","8435","AviewAnew","","0",""
"69339","2","","56761","2008-09-16 04:15:36","11041","Chris OC","","0",""
"69342","2","","67729","2008-09-16 04:17:14","10117","","","0",""
"69343","2","","69332","2008-09-16 04:17:26","8206","eliben","","0",""
"69344","2","","69332","2008-09-16 04:17:39","7215","SaaS Developer","","0",""
"69346","2","","61927","2008-09-16 04:17:58","5232","Abdu","","0",""
"69347","2","","69128","2008-09-16 04:18:23","380","Vaibhav","","0",""
"69351","2","","69049","2008-09-16 04:19:16","10468","DarenW","","0",""
"69352","1","69372","","2008-09-16 04:19:29","7516","Stephen Wrighton","","0","<c#><.net><vb.net><winforms>"
"69353","2","","69332","2008-09-16 04:19:46","6049","Niall Ryan","","0",""
"69359","2","","69352","2008-09-16 04:21:17","10333","JP","","0",""
"69362","2","","69352","2008-09-16 04:22:05","5557","Craig Eddy","","0",""
"69363","2","","69352","2008-09-16 04:22:45","","Stephen Deken","","0",""
"69364","2","","69332","2008-09-16 04:22:50","67775","romantika","","0",""
"69365","2","","31249","2008-09-16 04:22:57","11013","Greg","","0",""
"69366","2","","69128","2008-09-16 04:22:59","10969","","","0",""
"69367","2","","69316","2008-09-16 04:23:05","9815","Daniel Spiewak","","0",""
"69369","2","","62188","2008-09-16 04:23:22","11039","","","0",""
"69372","2","","69352","2008-09-16 04:25:03","","John Dages","","0",""
"69373","2","","69332","2008-09-16 04:25:12","10791","doflynn","","0",""
"69374","2","","69316","2008-09-16 04:25:40","5066","hazzen","","0",""
"69375","1","69380","","2008-09-16 04:26:02","5836","Brettski","","0","<unit-testing><web-applications><asp-classic><automated-tests>"
"69376","2","","69159","2008-09-16 04:26:06","1265","Cd-MaN","","0",""
"69377","2","","69192","2008-09-16 04:26:11","11055","","","0",""
"69379","2","","16096","2008-09-16 04:26:49","11013","Greg","","0",""
"69380","2","","69375","2008-09-16 04:27:00","11055","","","0",""
"69382","2","","69277","2008-09-16 04:28:16","414441","","","0",""
"69383","2","","66727","2008-09-16 04:28:17","9021","nickf","","0",""
"69385","2","","68372","2008-09-16 04:28:57","10960","Kimbo","","0",""
"69386","2","","69375","2008-09-16 04:29:01","372","Jon Limjap","","0",""
"69387","2","","63787","2008-09-16 04:29:09","11023","Garrett Albright","","0",""
"69388","2","","69375","2008-09-16 04:29:23","4913","zigdon","","0",""
"69389","2","","69330","2008-09-16 04:29:34","","Christopher","","0",""
"69390","2","","65008","2008-09-16 04:29:38","9022","wojo","","0",""
"69391","1","69393","","2008-09-16 04:29:55","10906","","","0","<macos><search><applescript><menu><spotlight>"
"69393","2","","69391","2008-09-16 04:30:09","10906","","","0",""
"69395","2","","69375","2008-09-16 04:30:31","9706","Allan Wind","","0",""
"69396","2","","68372","2008-09-16 04:30:44","10960","Kimbo","","0",""
"69397","2","","63494","2008-09-16 04:31:41","5088","Jared A Hicks","","0",""
"69398","1","","","2008-09-16 04:32:20","11013","Greg","","0","<wpf><xaml>"
"69400","2","","69332","2008-09-16 04:32:31","","maksa","","0",""
"69401","2","","69209","2008-09-16 04:33:06","10468","DarenW","","0",""
"69402","2","","67729","2008-09-16 04:33:10","11059","","","0",""
"69404","2","","69030","2008-09-16 04:34:10","11029","tjw","","0",""
"69405","2","","68391","2008-09-16 04:34:14","11058","","","0",""
"69407","2","","69296","2008-09-16 04:34:48","8653","Greg","","0",""
"69409","2","","67729","2008-09-16 04:35:23","","treyt","","0",""
"69410","2","","337","2008-09-16 04:35:28","11072","Kent Quirk","","0",""
"69411","1","","","2008-09-16 04:35:43","","Arun Agrawal","2011-12-13 21:18:30","1","<linux><data-transfer>"
"69412","2","","68109","2008-09-16 04:35:44","10973","Kevin Day","","0",""
"69415","2","","68084","2008-09-16 04:36:42","93248","cero","","0",""
"69416","2","","69332","2008-09-16 04:36:46","8203","Martin","","0",""
"69418","2","","69411","2008-09-16 04:37:10","5728","","","0",""
"69419","2","","69411","2008-09-16 04:37:11","2774","John Douthat","","0",""
"69420","2","","69411","2008-09-16 04:37:18","67775","romantika","","0",""
"69421","2","","69411","2008-09-16 04:37:33","4977","Cody Brocious","","0",""
"69422","2","","69411","2008-09-16 04:37:33","4913","zigdon","","0",""
"69423","2","","69411","2008-09-16 04:37:34","5387","Flame","","0",""
"69424","2","","69411","2008-09-16 04:37:50","9706","Allan Wind","","0",""
"69426","2","","69277","2008-09-16 04:39:09","1695","Gishu","","0",""
"69427","2","","69398","2008-09-16 04:39:28","5728","","","0",""
"69429","2","","69375","2008-09-16 04:39:39","732","berberich","","0",""
"69430","1","4448972","","2008-09-16 04:39:50","3561","Tyler","2013-04-02 10:55:54","1","<javascript><html><css><cross-browser><textselection>"
"69433","2","","69411","2008-09-16 04:40:46","10495","Ycros","","0",""
"69435","2","","68084","2008-09-16 04:41:26","11064","","","0",""
"69436","2","","69192","2008-09-16 04:42:02","3093","Dave L.","","0",""
"69440","1","71750","","2008-09-16 04:43:04","8970","","","0","<css><safari>"
"69443","1","69532","","2008-09-16 04:43:52","6413","Omer Rauchwerger","","0","<ruby><ironruby>"
"69445","1","73071","","2008-09-16 04:44:16","147","Gareth Simpson","","0","<javascript><after-effects>"
"69446","2","","69440","2008-09-16 04:45:44","69503","dawnerd","","0",""
"69448","1","69466","","2008-09-16 04:46:29","1865","JasonS","","0","<visual-studio><svn><tortoisesvn><resharper>"
"69449","2","","68372","2008-09-16 04:47:06","11077","stevela","","0",""
"69452","2","","67554","2008-09-16 04:47:45","11089","dudico","","0",""
"69453","2","","61317","2008-09-16 04:47:48","11090","Jesse Liberty","","0",""
"69454","2","","28542","2008-09-16 04:48:09","1323","Ben Combee","","0",""
"69459","1","","","2008-09-16 04:48:45","","Christopher","","0","<performance><monitoring><metrics>"
"69460","2","","69448","2008-09-16 04:48:53","2386","Schroeder","","0",""
"69461","2","","69448","2008-09-16 04:48:59","9815","Daniel Spiewak","","0",""
"69462","2","","69445","2008-09-16 04:49:08","69503","dawnerd","","0",""
"69466","2","","69448","2008-09-16 04:49:25","67775","romantika","","0",""
"69467","2","","68527","2008-09-16 04:49:50","700","Brian","","0",""
"69470","1","72889","","2008-09-16 04:50:27","1666","SCdF","","0","<java><xslt><xpath><saxon>"
"69472","2","","69448","2008-09-16 04:50:58","11087","","","0",""
"69473","2","","68012","2008-09-16 04:51:05","10109","","","0",""
"69474","2","","69430","2008-09-16 04:51:19","2486915","davebug","","0",""
"69475","2","","68372","2008-09-16 04:51:31","954","Ted Percival","","0",""
"69476","2","","69430","2008-09-16 04:51:48","6629","kinjal","","0",""
"69478","2","","69459","2008-09-16 04:52:21","9167","theatrus","","0",""
"69480","1","69512","","2008-09-16 04:52:43","7598","raldi","","0","<gnuplot>"
"69482","2","","68243","2008-09-16 04:52:55","11072","Kent Quirk","","0",""
"69483","2","","69448","2008-09-16 04:52:59","1865","JasonS","","0",""
"69485","2","","69440","2008-09-16 04:53:34","5696","John Calsbeek","","0",""
"69486","2","","69430","2008-09-16 04:53:52","6195","Jag","","0",""
"69487","2","","69448","2008-09-16 04:54:12","10877","Nolan Evans","","0",""
"69488","2","","68999","2008-09-16 04:54:13","11092","","","0",""
"69489","2","","67275","2008-09-16 04:54:35","10973","Kevin Day","","0",""
"69492","1","69509","","2008-09-16 04:55:25","10703","Benoit Lavigne","","0","<debugging><embedded><hardware>"
"69493","2","","69492","2008-09-16 04:55:39","10703","Benoit Lavigne","","0",""
"69494","2","","69430","2008-09-16 04:55:44","10778","dimarzionist","","0",""
"69495","2","","68372","2008-09-16 04:55:59","10109","","","0",""
"69497","1","","","2008-09-16 04:56:28","10945","","","0","<svn><version-control><branch><merge>"
"69498","2","","61383","2008-09-16 04:56:32","1505600","","","0",""
"69499","2","","69115","2008-09-16 04:57:21","5987","Mark Ransom","","0",""
"69500","2","","69430","2008-09-16 04:57:28","10115","Stephen M. Redd","","0",""
"69501","2","","38299","2008-09-16 04:57:43","11089","dudico","","0",""
"69503","2","","69497","2008-09-16 04:58:06","3146","1800 INFORMATION","","0",""
"69504","2","","69497","2008-09-16 04:58:27","69503","dawnerd","","0",""
"69505","2","","69492","2008-09-16 04:58:28","4761","Denton Gentry","","0",""
"69507","2","","69497","2008-09-16 04:58:54","122","Mike Stone","","0",""
"69508","2","","69497","2008-09-16 04:59:22","11026","Bdoserror","","0",""
"69509","2","","69492","2008-09-16 04:59:27","9167","theatrus","","0",""
"69510","2","","69480","2008-09-16 04:59:44","9706","Allan Wind","","0",""
"69511","2","","69443","2008-09-16 05:00:00","5728","","","0",""
"69512","2","","69480","2008-09-16 05:00:53","7598","raldi","","0",""
"69513","2","","68541","2008-09-16 05:01:08","5728","","","0",""
"69514","2","","69497","2008-09-16 05:01:15","1969","bmatthews68","","0",""
"69515","2","","69497","2008-09-16 05:01:21","10877","Nolan Evans","","0",""
"69516","2","","69497","2008-09-16 05:01:25","9167","theatrus","","0",""
"69517","2","","69448","2008-09-16 05:01:35","10468","DarenW","","0",""
"69518","2","","69296","2008-09-16 05:02:24","832","Rob Cooper","","0",""
"69520","2","","69497","2008-09-16 05:02:57","9593","mike511","","0",""
"69521","2","","48257","2008-09-16 05:02:59","1646","Dustin","","0",""
"69522","2","","69497","2008-09-16 05:03:11","11087","","","0",""
"69523","2","","68565","2008-09-16 05:03:47","10986","","","0",""
"69525","2","","69443","2008-09-16 05:04:27","11078","Jason Wadsworth","","0",""
"69527","2","","68243","2008-09-16 05:04:33","426","boost","","0",""
"69528","2","","51988","2008-09-16 05:04:36","11089","dudico","","0",""
"69531","2","","69497","2008-09-16 05:06:46","6014","Dr8k","","0",""
"69532","2","","69443","2008-09-16 05:07:39","10877","Nolan Evans","","0",""
"69534","2","","64036","2008-09-16 05:08:35","11092","","","0",""
"69535","2","","69188","2008-09-16 05:09:10","10778","dimarzionist","","0",""
"69538","1","69549","","2008-09-16 05:10:46","67775","romantika","2012-09-10 16:57:03","1","<dll><vb6><reference>"
"69539","1","","","2008-09-16 05:11:01","9706","Allan Wind","2018-03-31 04:00:16","1","<c++><interpreter><read-eval-print-loop>"
"69542","2","","47849","2008-09-16 05:11:28","7984","philibertperusse","","0",""
"69543","2","","69459","2008-09-16 05:11:35","956","Ryan Doherty","","0",""
"69544","2","","67299","2008-09-16 05:11:35","10830","Jon Cahill","","0",""
"69545","2","","63509","2008-09-16 05:11:37","11114","GustlyWind","","0",""
"69546","1","","","2008-09-16 05:13:01","","akshat","","0","<javascript><internet-explorer-6>"
"69549","2","","69538","2008-09-16 05:14:19","11026","Bdoserror","","0",""
"69552","2","","69016","2008-09-16 05:14:44","10232","mikechambers","","0",""
"69553","2","","28387","2008-09-16 05:14:44","232589","Ricardo C","","0",""
"69554","2","","67000","2008-09-16 05:14:48","10468","DarenW","","0",""
"69555","2","","69497","2008-09-16 05:15:01","3452","Joe Barone","","0",""
"69557","2","","69000","2008-09-16 05:15:15","10890","Nathan","","0",""
"69558","2","","47487","2008-09-16 05:15:20","","id","","0",""
"69559","2","","361","2008-09-16 05:15:26","","Martin","","0",""
"69560","2","","68372","2008-09-16 05:16:25","11018","shiva","","0",""
"69561","1","","","2008-09-16 05:16:28","7598","raldi","","0","<gnuplot>"
"69562","2","","1644","2008-09-16 05:16:57","4794","Don Kirkby","","0",""
"69563","2","","69188","2008-09-16 05:17:05","11049","White Dragon","","0",""
"69564","1","69668","","2008-09-16 05:18:06","11110","","","0","<php><reference>"
"69565","1","69600","","2008-09-16 05:18:36","2915","Adam Davis","","0","<file-io><memory-leaks><stream>"
"69566","2","","69411","2008-09-16 05:18:54","11104","","","0",""
"69567","2","","58520","2008-09-16 05:19:18","2655","Garo Yeriazarian","","0",""
"69568","1","","","2008-09-16 05:19:47","8369","jon","","0","<networking><virtual-ip-address>"
"69570","2","","34151","2008-09-16 05:19:54","8090","bk1e","","0",""
"69574","2","","59684","2008-09-16 05:21:43","5369","HalFas","","0",""
"69575","2","","69561","2008-09-16 05:21:54","2257","Espo","","0",""
"69577","2","","62188","2008-09-16 05:22:41","9593","mike511","","0",""
"69578","2","","69568","2008-09-16 05:23:14","9706","Allan Wind","","0",""
"69580","2","","61446","2008-09-16 05:23:21","8388","Joe Hildebrand","","0",""
"69581","2","","69497","2008-09-16 05:23:31","10468","DarenW","","0",""
"69582","2","","69188","2008-09-16 05:23:37","4449","porum","","0",""
"69583","2","","69568","2008-09-16 05:23:48","10024","Gilles","","0",""
"69585","2","","58520","2008-09-16 05:24:00","11087","","","0",""
"69586","2","","5949","2008-09-16 05:24:56","11052","","","0",""
"69590","2","","69568","2008-09-16 05:25:47","","sardonic","","0",""
"69591","1","69615","","2008-09-16 05:26:06","6180","Alex B","","0","<regex><emacs>"
"69593","2","","69591","2008-09-16 05:27:20","9593","mike511","","0",""
"69595","2","","68527","2008-09-16 05:27:56","10844","Soumitra","","0",""
"69596","2","","68335","2008-09-16 05:27:59","4966","Tony Meyer","","0",""
"69597","2","","69497","2008-09-16 05:28:02","10468","DarenW","","0",""
"69600","2","","69565","2008-09-16 05:30:28","4761","Denton Gentry","","0",""
"69602","1","69610","","2008-09-16 05:30:35","426","boost","","0","<javascript><firefox><proxy>"
"69603","2","","54808","2008-09-16 05:30:48","8557","Jeremy","","0",""
"69604","2","","68633","2008-09-16 05:31:29","","SK","","0",""
"69605","2","","68323","2008-09-16 05:31:44","","Raymond Porrata","","0",""
"69607","2","","53705","2008-09-16 05:32:09","10864","","","0",""
"69610","2","","69602","2008-09-16 05:32:54","10024","Gilles","","0",""
"69612","2","","361","2008-09-16 05:33:25","9021","nickf","","0",""
"69615","2","","69591","2008-09-16 05:33:38","8388","Joe Hildebrand","","0",""
"69617","2","","69539","2008-09-16 05:34:17","11138","","","0",""
"69618","2","","65364","2008-09-16 05:34:30","","Uros Calakovic","","0",""
"69619","2","","69602","2008-09-16 05:34:42","9706","Allan Wind","","0",""
"69620","2","","60620","2008-09-16 05:35:00","11090","Jesse Liberty","","0",""
"69622","2","","69591","2008-09-16 05:35:40","1666","SCdF","","0",""
"69624","2","","69591","2008-09-16 05:36:10","11116","decibel","","0",""
"69625","2","","69164","2008-09-16 05:36:36","1685","Trav","","0",""
"69626","2","","62188","2008-09-16 05:37:25","4134","Mark Nold","","0",""
"69627","1","69639","","2008-09-16 05:37:29","3740","lajos","2012-11-15 08:07:21","1","<encryption><hash>"
"69630","2","","49199","2008-09-16 05:38:34","11124","","","0",""
"69634","2","","69627","2008-09-16 05:41:13","9593","mike511","","0",""
"69635","2","","69627","2008-09-16 05:41:25","9021","nickf","","0",""
"69636","2","","69591","2008-09-16 05:41:41","5369","HalFas","","0",""
"69637","1","","","2008-09-16 05:41:55","","Syam","","0","<.net><web-services><serialization>"
"69639","2","","69627","2008-09-16 05:42:11","1114","Jeremy Banks","","0",""
"69642","2","","69277","2008-09-16 05:43:44","6065","Darren","","0",""
"69643","2","","69637","2008-09-16 05:44:49","1695","Gishu","","0",""
"69644","2","","69591","2008-09-16 05:44:50","8570","Antti Rasinen","","0",""
"69645","1","782768","","2008-09-16 05:44:54","1724701","prototypeangel","","0","<python><linux><screenshot>"
"69646","1","69683","","2008-09-16 05:45:31","1463","Guy","","0","<svn><tortoisesvn><visualsvn>"
"69647","2","","68986","2008-09-16 05:45:53","","Dimitry Z","","0",""
"69649","2","","69627","2008-09-16 05:46:50","9634","Brent.Longborough","","0",""
"69650","2","","69250","2008-09-16 05:46:58","6364","George V. Reilly","","0",""
"69652","2","","69637","2008-09-16 05:47:24","5987","Mark Ransom","","0",""
"69654","2","","69000","2008-09-16 05:47:35","2538222","superwiren","","0",""
"69655","2","","69546","2008-09-16 05:47:38","10778","dimarzionist","","0",""
"69656","2","","69309","2008-09-16 05:47:41","","griefer123","","0",""
"69657","2","","64360","2008-09-16 05:47:56","11138","","","0",""
"69658","2","","5802","2008-09-16 05:48:00","11116","decibel","","0",""
"69659","2","","69646","2008-09-16 05:48:15","9706","Allan Wind","","0",""
"69660","2","","69646","2008-09-16 05:48:29","6927","Jahangir","","0",""
"69661","2","","62503","2008-09-16 05:48:51","11135","Bo","","0",""
"69662","2","","69546","2008-09-16 05:48:54","10778","dimarzionist","","0",""
"69664","1","","","2008-09-16 05:49:16","11124","","2012-05-10 00:56:15","1","<actionscript>"
"69665","2","","62661","2008-09-16 05:49:31","5927","Corey Ross","","0",""
"69666","2","","67559","2008-09-16 05:49:42","6573","Stepan Stolyarov","","0",""
"69668","2","","69564","2008-09-16 05:50:24","9780","","","0",""
"69669","2","","12823","2008-09-16 05:50:34","11116","decibel","","0",""
"69671","2","","69430","2008-09-16 05:51:30","332","Wedge","","0",""
"69672","2","","50421","2008-09-16 05:51:54","11090","Jesse Liberty","","0",""
"69673","2","","8941","2008-09-16 05:52:05","11173","Doug McClean","","0",""
"69675","2","","66654","2008-09-16 05:52:49","5919","Bjoern","","0",""
"69676","1","1869230","","2008-09-16 05:53:02","11176","","","0","<mysql><asterisk><telephony>"
"69677","2","","69637","2008-09-16 05:53:05","10778","dimarzionist","","0",""
"69680","2","","24542","2008-09-16 05:54:41","8090","bk1e","","0",""
"69681","2","","67761","2008-09-16 05:55:17","11182","","","0",""
"69683","2","","69646","2008-09-16 05:55:31","11183","","","0",""
"69684","2","","66330","2008-09-16 05:56:09","11164","","","0",""
"69685","2","","28840","2008-09-16 05:56:14","11099","Pedro","","0",""
"69687","2","","66148","2008-09-16 05:57:53","11018","shiva","","0",""
"69689","2","","69676","2008-09-16 05:58:51","1943957","wbowers","","0",""
"69690","2","","63421","2008-09-16 05:58:58","11138","","","0",""
"69692","1","74147","","2008-09-16 05:59:15","11105","Andrew Cholakian","","0","<linux><serial-port><virtualization><kvm><qemu>"
"69694","2","","59083","2008-09-16 05:59:31","10651","fenomas","","0",""
"69695","1","69721","","2008-09-16 05:59:39","1682","Anthony K","","0","<visual-studio><stl>"
"69696","2","","66107","2008-09-16 05:59:44","11188","Ren","","0",""
"69697","2","","69250","2008-09-16 05:59:59","11157","","","0",""
"69700","1","70459","","2008-09-16 06:02:08","10739","beidy","","0","<testing>"
"69701","2","","66382","2008-09-16 06:02:17","6199","Fake Jim","","0",""
"69702","1","70393","","2008-09-16 06:02:43","11193","Omnipotent","","0","<java>"
"69703","2","","69637","2008-09-16 06:03:02","3109","Matthieu","","0",""
"69705","2","","69637","2008-09-16 06:03:32","1196","aku","","0",""
"69706","2","","69692","2008-09-16 06:03:37","9399","Hein","","0",""
"69709","2","","69637","2008-09-16 06:04:17","11194","","","0",""
"69710","2","","69700","2008-09-16 06:04:36","9706","Allan Wind","","0",""
"69711","1","","","2008-09-16 06:04:56","11173","Doug McClean","","0","<compiler-construction><programming-languages><types><type-inference><type-theory>"
"69714","2","","66148","2008-09-16 06:05:43","242853","jdd","","0",""
"69715","1","69869","","2008-09-16 06:07:16","8161","flamingLogos","","0","<php><e-commerce><shopping-cart>"
"69716","2","","68372","2008-09-16 06:07:16","11177","dajobe","","0",""
"69717","2","","66148","2008-09-16 06:07:32","9706","Allan Wind","","0",""
"69718","2","","54886","2008-09-16 06:07:36","8026","MetroidFan2002","","0",""
"69719","2","","51135","2008-09-16 06:08:22","11099","Pedro","","0",""
"69721","2","","69695","2008-09-16 06:08:56","112","Jesse Beder","","0",""
"69722","1","70774","","2008-09-16 06:09:03","6997","","","0","<javascript><firefox><dom>"
"69724","2","","61176","2008-09-16 06:09:39","11092","","","0",""
"69725","1","","","2008-09-16 06:09:55","10778","dimarzionist","","0","<ado.net><astoria><ssds>"
"69726","2","","67219","2008-09-16 06:09:57","10410","Kevin Haines","","0",""
"69727","2","","69700","2008-09-16 06:10:28","11206","Dark Shikari","","0",""
"69729","1","74357","","2008-09-16 06:11:14","5919","Bjoern","","0","<visual-studio><visual-studio-2005><intellisense>"
"69731","2","","69073","2008-09-16 06:11:31","3827","eed3si9n","","0",""
"69732","2","","69695","2008-09-16 06:11:33","9706","Allan Wind","","0",""
"69735","2","","69715","2008-09-16 06:11:58","3055","chakrit","","0",""
"69737","2","","68372","2008-09-16 06:12:07","11124","","","0",""
"69738","1","69765","","2008-09-16 06:12:48","8146","underspecified","","0","<c++><unix><format><printf><stdstring>"
"69739","2","","62503","2008-09-16 06:12:52","11211","","","0",""
"69742","2","","69715","2008-09-16 06:14:16","10808","X-Cubed","","0",""
"69743","1","69758","","2008-09-16 06:14:43","11212","Arjun","","0","<c><floating-point><precision><printf>"
"69744","1","","","2008-09-16 06:15:11","8453","clahey","","0","<dbus><hal>"
"69745","2","","65491","2008-09-16 06:15:17","11167","Rexxars","","0",""
"69747","2","","69743","2008-09-16 06:15:50","9167","theatrus","","0",""
"69748","1","69769","","2008-09-16 06:15:50","364","Graphain","","0","<c#><linq>"
"69753","1","69862","","2008-09-16 06:16:42","7104","Steve Eisner","","0","<c#><.net><web-services>"
"69754","2","","57751","2008-09-16 06:16:49","11138","","","0",""
"69755","2","","69637","2008-09-16 06:17:06","10808","X-Cubed","","0",""
"69756","2","","68372","2008-09-16 06:17:29","8590","seth","","0",""
"69757","2","","68372","2008-09-16 06:17:32","46","Sven","","0",""
"69758","2","","69743","2008-09-16 06:17:41","45603","Vulcan Eager","","0",""
"69759","2","","29104","2008-09-16 06:17:58","11217","Tawheed","","0",""
"69761","1","","","2008-09-16 06:18:09","","Chris","","0","<c#><windows><winforms>"
"69762","2","","69738","2008-09-16 06:18:19","11208","Assaf","","0",""
"69764","1","","","2008-09-16 06:18:23","4491","minty","","0","<sql><oracle><stored-procedures><oracle-sqldeveloper><toad>"
"69765","2","","69738","2008-09-16 06:18:25","3056","bernhardrusch","","0",""
"69766","1","126566","","2008-09-16 06:18:53","7850","Shaul","","0","<visual-studio><deployment><build><bootstrapping>"
"69767","2","","69738","2008-09-16 06:19:00","9167","theatrus","","0",""
"69768","1","69784","","2008-09-16 06:19:45","3575","tsellon","","0","<apache><macos>"
"69769","2","","69748","2008-09-16 06:19:46","1659","marxidad","","0",""
"69770","2","","69711","2008-09-16 06:19:49","1943957","wbowers","","0",""
"69771","2","","69743","2008-09-16 06:19:58","1586","Jegschemesch","","0",""
"69772","2","","337","2008-09-16 06:20:01","9510","Mingus Rude","","0",""
"69773","2","","21869","2008-09-16 06:20:28","11217","Tawheed","","0",""
"69774","2","","69764","2008-09-16 06:20:30","9706","Allan Wind","","0",""
"69775","2","","69743","2008-09-16 06:20:34","11177","dajobe","","0",""
"69776","2","","69700","2008-09-16 06:20:44","3055","chakrit","","0",""
"69778","2","","61418","2008-09-16 06:21:32","10002","","","0",""
"69779","2","","69695","2008-09-16 06:21:58","","Michael G","","0",""
"69780","2","","52492","2008-09-16 06:23:07","11138","","","0",""
"69781","2","","65296","2008-09-16 06:23:11","11099","Pedro","","0",""
"69782","2","","69764","2008-09-16 06:23:26","10708","fuentesjr","","0",""
"69784","2","","69768","2008-09-16 06:23:53","10322","ctcherry","","0",""
"69787","2","","69711","2008-09-16 06:24:33","5113","Jason Dagit","","0",""
"69788","1","69945","","2008-09-16 06:25:02","11227","Kal","","0","<iis><iis-7><asp-classic>"
"69789","2","","69764","2008-09-16 06:25:14","48310","Chris Kimpton","","0",""
"69791","2","","61615","2008-09-16 06:25:21","3282","Thomas Eyde","","0",""
"69792","2","","69764","2008-09-16 06:25:40","4186","arturh","","0",""
"69794","2","","69764","2008-09-16 06:25:53","48310","Chris Kimpton","","0",""
"69795","2","","69722","2008-09-16 06:25:57","4007","rpetrich","","0",""
"69797","2","","69702","2008-09-16 06:26:37","11188","Ren","","0",""
"69798","2","","69768","2008-09-16 06:26:50","10116","","","0",""
"69800","2","","69764","2008-09-16 06:27:03","6415","Pix","","0",""
"69802","2","","66330","2008-09-16 06:27:21","8003","Ovid","","0",""
"69803","2","","68165","2008-09-16 06:27:25","6647","Vitaly Sharovatov","","0",""
"69804","2","","65250","2008-09-16 06:27:29","7126","tomafro","","0",""
"69805","2","","69761","2008-09-16 06:28:17","5806","Steve Morgan","","0",""
"69808","2","","64786","2008-09-16 06:28:31","6918","Bruno De Fraine","","0",""
"69809","2","","69766","2008-09-16 06:28:49","11192","deemer","","0",""
"69810","2","","69766","2008-09-16 06:28:58","1554","Brad Wilson","","0",""
"69812","2","","51002","2008-09-16 06:29:08","","Lars","","0",""
"69814","1","72614","","2008-09-16 06:30:28","7598","raldi","","0","<gnuplot>"
"69815","2","","69702","2008-09-16 06:30:36","7034","Henning","","0",""
